id_transaksi,id_seller,id_produk,tanggal,jam_transaksi,jenis_transaksi,kategori,qty,harga_satuan,total_harga,metode_pembayaran,event,diskon,status_transaksi,tahun,bulan,id_supplier,nama_produk,kategori_produk,harga_jual,harga_modal,stok_awal,minimum_stok,status_produk,tanggal_input_produk,nama_usaha,jenis_usaha,lokasi_usaha,tanggal_bergabung
T001373,U005,P032,2026-07-23,17:24,Pemasukan,Laundry,4,15000,60000,QRIS,Tidak Ada Event,0,Berhasil,2026,7,S005,Pemutih,Laundry,15000,8000,4148,830,aktif,2025-02-02,CleanWash,Laundry,Bandung,2025-02-01
T001373,U005,P034,2026-07-23,17:24,Pemasukan,Laundry,8,7000,56000,QRIS,Tidak Ada Event,0,Berhasil,2026,7,S005,Cuci Kiloan,Laundry,7000,3000,4294,859,aktif,2025-02-11,CleanWash,Laundry,Bandung,2025-02-01
T001374,U003,P018,2026-05-04,18:09,Pengeluaran,Makanan,2,25000,50000,Transfer,Tidak Ada Event,0,Berhasil,2026,5,S003,Sate Ayam,Makanan,25000,13000,970,194,aktif,2024-07-29,Dapur Nusantara,Kuliner,Garut,2024-07-15
T001374,U003,P021,2026-05-04,18:09,Pemasukan,Frozen Food,1,18000,18000,Transfer,Tidak Ada Event,0,Berhasil,2026,5,S008,Nugget,Frozen Food,18000,9000,938,188,aktif,2024-07-29,Dapur Nusantara,Kuliner,Garut,2024-07-15
T001374,U003,P020,2026-05-04,18:09,Pemasukan,Makanan,2,15000,30000,Transfer,Tidak Ada Event,0,Berhasil,2026,5,S003,Ketoprak,Makanan,15000,8000,896,179,stok_menipis,2024-07-19,Dapur Nusantara,Kuliner,Garut,2024-07-15
T001375,U001,P001,2024-10-09,19:53,Pemasukan,Minuman,3,15000,45000,QRIS,Tidak Ada Event,0,Berhasil,2024,10,S001,Americano,Minuman,15000,7000,757,151,aktif,2024-01-21,Warkop GenZ,Kafe,Bandung,2024-01-10
T001376,U001,P002,2026-02-20,23:00,Pemasukan,Minuman,2,20000,40000,QRIS,Ramadan,0,Berhasil,2026,2,S001,Latte,Minuman,20000,10000,825,165,aktif,2024-01-15,Warkop GenZ,Kafe,Bandung,2024-01-10
T001377,U004,P026,2025-09-19,06:34,Pemasukan,Bakery,2,18000,36000,QRIS,Tidak Ada Event,0,Dibatalkan,2025,9,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T001377,U004,P029,2025-09-19,06:34,Pemasukan,Bakery,3,12000,36000,QRIS,Tidak Ada Event,0,Dibatalkan,2025,9,S004,Kue Balok,Bakery,12000,6000,852,170,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T001378,U003,P025,2025-04-07,17:35,Pemasukan,Frozen Food,3,25000,75000,Cash,Tidak Ada Event,0,Berhasil,2025,4,S008,Bakso Frozen,Frozen Food,25000,13000,1399,280,aktif,2024-07-27,Dapur Nusantara,Kuliner,Garut,2024-07-15
T001378,U003,P016,2025-04-07,17:35,Pemasukan,Makanan,1,35000,35000,Cash,Tidak Ada Event,0,Berhasil,2025,4,S003,Steak Ayam,Makanan,35000,18000,1070,214,aktif,2024-07-16,Dapur Nusantara,Kuliner,Garut,2024-07-15
T001379,U006,P036,2026-08-08,16:57,Pemasukan,Fashion,1,150000,150000,Cash,8.8 Sale,0,Berhasil,2026,8,S006,Jaket Kulit,Fashion,150000,90000,534,107,aktif,2025-05-12,Thrift Hub,Fashion,Bandung,2025-05-01
T001380,U001,P002,2026-08-27,19:04,Pemasukan,Minuman,1,20000,20000,Cash,Tidak Ada Event,0,Berhasil,2026,8,S001,Latte,Minuman,20000,10000,825,165,aktif,2024-01-15,Warkop GenZ,Kafe,Bandung,2024-01-10
T001380,U001,P005,2026-08-27,19:04,Pemasukan,Minuman,2,5000,10000,Cash,Tidak Ada Event,0,Berhasil,2026,8,S007,Air Mineral,Minuman,5000,2500,715,143,aktif,2024-01-11,Warkop GenZ,Kafe,Bandung,2024-01-10
T001381,U005,P033,2026-10-23,11:47,Pemasukan,Laundry,5,12000,51000,QRIS,Tidak Ada Event,15,Berhasil,2026,10,S005,Pewangi,Laundry,12000,6000,2635,527,aktif,2025-02-06,CleanWash,Laundry,Bandung,2025-02-01
T001381,U005,P031,2026-10-23,11:47,Pemasukan,Laundry,3,12000,30600,QRIS,Tidak Ada Event,15,Berhasil,2026,10,S005,Deterjen,Laundry,12000,7000,2614,523,aktif,2025-02-14,CleanWash,Laundry,Bandung,2025-02-01
T001382,U002,P014,2025-12-26,17:23,Pengeluaran,Snack,5,14000,70000,Cash,Tidak Ada Event,0,Berhasil,2025,12,S004,Cookies,Snack,14000,7000,1299,260,aktif,2024-03-08,Warung Madura,Retail,Cimahi,2024-03-01
T001382,U002,P009,2025-12-26,17:23,Pemasukan,Sembako,5,28000,140000,Cash,Tidak Ada Event,0,Berhasil,2025,12,S002,Telur Ayam,Sembako,28000,22000,3706,741,aktif,2024-03-09,Warung Madura,Retail,Cimahi,2024-03-01
T001382,U002,P011,2025-12-26,17:23,Pemasukan,Snack,4,12000,48000,Cash,Tidak Ada Event,0,Berhasil,2025,12,S004,Chitato,Snack,12000,7000,1914,383,aktif,2024-03-04,Warung Madura,Retail,Cimahi,2024-03-01
T001383,U004,P027,2026-10-25,17:56,Pemasukan,Bakery,3,22000,66000,Cash,Tidak Ada Event,0,Berhasil,2026,10,S004,Cinnamon Roll,Bakery,22000,12000,625,125,aktif,2024-10-13,Roti Bahagia,Bakery,Sumedang,2024-10-01
T001383,U004,P026,2026-10-25,17:56,Pemasukan,Bakery,3,18000,54000,Cash,Tidak Ada Event,0,Berhasil,2026,10,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T001384,U004,P030,2026-06-18,17:46,Pemasukan,Bakery,1,28000,26600,QRIS,Tidak Ada Event,5,Berhasil,2026,6,S004,Cheesecake,Bakery,28000,14000,666,133,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T001384,U004,P029,2026-06-18,17:46,Pemasukan,Bakery,2,12000,22800,QRIS,Tidak Ada Event,5,Berhasil,2026,6,S004,Kue Balok,Bakery,12000,6000,852,170,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T001385,U002,P013,2024-06-22,12:15,Pemasukan,Snack,2,15000,30000,Cash,Tidak Ada Event,0,Berhasil,2024,6,S004,Silverqueen,Snack,15000,9000,1544,309,aktif,2024-03-14,Warung Madura,Retail,Cimahi,2024-03-01
T001385,U002,P007,2024-06-22,12:15,Pemasukan,Sembako,6,70000,420000,Cash,Tidak Ada Event,0,Berhasil,2024,6,S002,Beras,Sembako,70000,60000,2907,581,aktif,2024-03-10,Warung Madura,Retail,Cimahi,2024-03-01
T001386,U005,P031,2026-07-17,11:08,Pemasukan,Laundry,7,12000,84000,QRIS,Tidak Ada Event,0,Berhasil,2026,7,S005,Deterjen,Laundry,12000,7000,2614,523,aktif,2025-02-14,CleanWash,Laundry,Bandung,2025-02-01
T001386,U005,P032,2026-07-17,11:08,Pemasukan,Laundry,1,15000,15000,QRIS,Tidak Ada Event,0,Berhasil,2026,7,S005,Pemutih,Laundry,15000,8000,4148,830,aktif,2025-02-02,CleanWash,Laundry,Bandung,2025-02-01
T001386,U005,P034,2026-07-17,11:08,Pemasukan,Laundry,3,7000,21000,QRIS,Tidak Ada Event,0,Berhasil,2026,7,S005,Cuci Kiloan,Laundry,7000,3000,4294,859,aktif,2025-02-11,CleanWash,Laundry,Bandung,2025-02-01
T001387,U001,P005,2025-07-06,22:31,Pemasukan,Minuman,3,5000,14250,Cash,Tidak Ada Event,5,Berhasil,2025,7,S007,Air Mineral,Minuman,5000,2500,715,143,aktif,2024-01-11,Warkop GenZ,Kafe,Bandung,2024-01-10
T001387,U001,P004,2025-07-06,22:31,Pemasukan,Minuman,3,10000,28500,Cash,Tidak Ada Event,5,Berhasil,2025,7,S007,Coca-cola,Minuman,10000,5000,744,149,aktif,2024-01-19,Warkop GenZ,Kafe,Bandung,2024-01-10
T001388,U003,P016,2025-01-20,15:40,Pengeluaran,Makanan,3,35000,94500,Cash,Tidak Ada Event,10,Berhasil,2025,1,S003,Steak Ayam,Makanan,35000,18000,1070,214,aktif,2024-07-16,Dapur Nusantara,Kuliner,Garut,2024-07-15
T001388,U003,P019,2025-01-20,15:40,Pengeluaran,Makanan,2,28000,50400,Cash,Tidak Ada Event,10,Berhasil,2025,1,S003,Soto Betawi,Makanan,28000,15000,671,134,aktif,2024-07-27,Dapur Nusantara,Kuliner,Garut,2024-07-15
T001388,U003,P025,2025-01-20,15:40,Pemasukan,Frozen Food,1,25000,22500,Cash,Tidak Ada Event,10,Berhasil,2025,1,S008,Bakso Frozen,Frozen Food,25000,13000,1399,280,aktif,2024-07-27,Dapur Nusantara,Kuliner,Garut,2024-07-15
T001389,U005,P032,2025-12-26,09:29,Pemasukan,Laundry,2,15000,28500,QRIS,Tidak Ada Event,5,Berhasil,2025,12,S005,Pemutih,Laundry,15000,8000,4148,830,aktif,2025-02-02,CleanWash,Laundry,Bandung,2025-02-01
T001390,U002,P007,2025-02-06,19:59,Pemasukan,Sembako,4,70000,280000,Transfer,Tidak Ada Event,0,Berhasil,2025,2,S002,Beras,Sembako,70000,60000,2907,581,aktif,2024-03-10,Warung Madura,Retail,Cimahi,2024-03-01
T001390,U002,P010,2025-02-06,19:59,Pemasukan,Sembako,9,12000,108000,Transfer,Tidak Ada Event,0,Berhasil,2025,2,S002,Kecap,Sembako,12000,8000,2513,503,aktif,2024-03-15,Warung Madura,Retail,Cimahi,2024-03-01
T001391,U005,P034,2025-08-21,08:36,Pemasukan,Laundry,2,7000,14000,QRIS,Tidak Ada Event,0,Berhasil,2025,8,S005,Cuci Kiloan,Laundry,7000,3000,4294,859,aktif,2025-02-11,CleanWash,Laundry,Bandung,2025-02-01
T001391,U005,P031,2025-08-21,08:36,Pemasukan,Laundry,1,12000,12000,QRIS,Tidak Ada Event,0,Berhasil,2025,8,S005,Deterjen,Laundry,12000,7000,2614,523,aktif,2025-02-14,CleanWash,Laundry,Bandung,2025-02-01
T001392,U006,P039,2025-10-03,11:13,Pemasukan,Fashion,1,120000,114000,QRIS,Tidak Ada Event,5,Berhasil,2025,10,S006,Celana Cargo,Fashion,120000,70000,759,152,aktif,2025-05-08,Thrift Hub,Fashion,Bandung,2025-05-01
T001392,U006,P040,2025-10-03,11:13,Pemasukan,Fashion,1,50000,47500,QRIS,Tidak Ada Event,5,Berhasil,2025,10,S006,Topi,Fashion,50000,25000,412,82,stok_menipis,2025-05-07,Thrift Hub,Fashion,Bandung,2025-05-01
T001392,U006,P037,2025-10-03,11:13,Pemasukan,Fashion,2,90000,171000,QRIS,Tidak Ada Event,5,Berhasil,2025,10,S006,Hoodie,Fashion,90000,50000,426,85,aktif,2025-05-04,Thrift Hub,Fashion,Bandung,2025-05-01
T001393,U002,P011,2025-03-06,07:07,Pemasukan,Snack,6,12000,72000,Cash,Ramadan,0,Berhasil,2025,3,S004,Chitato,Snack,12000,7000,1914,383,aktif,2024-03-04,Warung Madura,Retail,Cimahi,2024-03-01
T001394,U005,P035,2026-04-25,11:12,Pemasukan,Laundry,4,25000,100000,Cash,Tidak Ada Event,0,Berhasil,2026,4,S005,Dry Cleaning,Laundry,25000,12000,3842,768,aktif,2025-02-05,CleanWash,Laundry,Bandung,2025-02-01
T001395,U003,P020,2025-02-13,20:00,Pemasukan,Makanan,2,15000,30000,Cash,Tidak Ada Event,0,Berhasil,2025,2,S003,Ketoprak,Makanan,15000,8000,896,179,stok_menipis,2024-07-19,Dapur Nusantara,Kuliner,Garut,2024-07-15
T001395,U003,P024,2025-02-13,20:00,Pemasukan,Frozen Food,3,22000,66000,Cash,Tidak Ada Event,0,Berhasil,2025,2,S008,Dimsum Frozen,Frozen Food,22000,12000,914,183,aktif,2024-07-21,Dapur Nusantara,Kuliner,Garut,2024-07-15
T001395,U003,P017,2025-02-13,20:00,Pemasukan,Makanan,1,20000,20000,Cash,Tidak Ada Event,0,Berhasil,2025,2,S003,Nasi Goreng,Makanan,20000,10000,680,136,aktif,2024-07-22,Dapur Nusantara,Kuliner,Garut,2024-07-15
T001396,U005,P033,2026-03-12,18:33,Pemasukan,Laundry,3,12000,34200,QRIS,Ramadan,5,Berhasil,2026,3,S005,Pewangi,Laundry,12000,6000,2635,527,aktif,2025-02-06,CleanWash,Laundry,Bandung,2025-02-01
T001396,U005,P032,2026-03-12,18:33,Pemasukan,Laundry,7,15000,99750,QRIS,Ramadan,5,Berhasil,2026,3,S005,Pemutih,Laundry,15000,8000,4148,830,aktif,2025-02-02,CleanWash,Laundry,Bandung,2025-02-01
T001397,U005,P031,2025-08-18,19:54,Pemasukan,Laundry,6,12000,72000,QRIS,Tidak Ada Event,0,Berhasil,2025,8,S005,Deterjen,Laundry,12000,7000,2614,523,aktif,2025-02-14,CleanWash,Laundry,Bandung,2025-02-01
T001397,U005,P035,2025-08-18,19:54,Pemasukan,Laundry,8,25000,200000,QRIS,Tidak Ada Event,0,Berhasil,2025,8,S005,Dry Cleaning,Laundry,25000,12000,3842,768,aktif,2025-02-05,CleanWash,Laundry,Bandung,2025-02-01
T001397,U005,P034,2025-08-18,19:54,Pemasukan,Laundry,2,7000,14000,QRIS,Tidak Ada Event,0,Berhasil,2025,8,S005,Cuci Kiloan,Laundry,7000,3000,4294,859,aktif,2025-02-11,CleanWash,Laundry,Bandung,2025-02-01
T001398,U004,P030,2025-01-30,08:17,Pemasukan,Bakery,4,28000,100800,QRIS,Tidak Ada Event,10,Berhasil,2025,1,S004,Cheesecake,Bakery,28000,14000,666,133,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T001398,U004,P028,2025-01-30,08:17,Pemasukan,Bakery,2,15000,27000,QRIS,Tidak Ada Event,10,Berhasil,2025,1,S004,Dorayaki,Bakery,15000,7000,638,128,stok_menipis,2024-10-08,Roti Bahagia,Bakery,Sumedang,2024-10-01
T001399,U001,P004,2025-06-24,18:56,Pemasukan,Minuman,1,10000,10000,Transfer,Tidak Ada Event,0,Dibatalkan,2025,6,S007,Coca-cola,Minuman,10000,5000,744,149,aktif,2024-01-19,Warkop GenZ,Kafe,Bandung,2024-01-10
T001400,U003,P025,2026-04-04,14:30,Pemasukan,Frozen Food,5,25000,125000,QRIS,4.4 Sale,0,Berhasil,2026,4,S008,Bakso Frozen,Frozen Food,25000,13000,1399,280,aktif,2024-07-27,Dapur Nusantara,Kuliner,Garut,2024-07-15
T001401,U006,P038,2025-07-27,16:27,Pemasukan,Fashion,1,75000,75000,Cash,Tidak Ada Event,0,Berhasil,2025,7,S006,Kaos Polo,Fashion,75000,40000,434,87,aktif,2025-05-10,Thrift Hub,Fashion,Bandung,2025-05-01
T001402,U003,P020,2026-12-16,14:52,Pemasukan,Makanan,1,15000,15000,Cash,Tidak Ada Event,0,Berhasil,2026,12,S003,Ketoprak,Makanan,15000,8000,896,179,stok_menipis,2024-07-19,Dapur Nusantara,Kuliner,Garut,2024-07-15
T001403,U001,P004,2024-02-13,22:23,Pemasukan,Minuman,3,10000,30000,QRIS,Tidak Ada Event,0,Berhasil,2024,2,S007,Coca-cola,Minuman,10000,5000,744,149,aktif,2024-01-19,Warkop GenZ,Kafe,Bandung,2024-01-10
T001403,U001,P003,2024-02-13,22:23,Pemasukan,Minuman,3,18000,54000,QRIS,Tidak Ada Event,0,Berhasil,2024,2,S001,Kopi Susu,Minuman,18000,9000,752,150,aktif,2024-01-22,Warkop GenZ,Kafe,Bandung,2024-01-10
T001403,U001,P002,2024-02-13,22:23,Pemasukan,Minuman,3,20000,60000,QRIS,Tidak Ada Event,0,Berhasil,2024,2,S001,Latte,Minuman,20000,10000,825,165,aktif,2024-01-15,Warkop GenZ,Kafe,Bandung,2024-01-10
T001404,U004,P029,2025-03-26,09:16,Pemasukan,Bakery,1,12000,12000,Cash,Ramadan,0,Berhasil,2025,3,S004,Kue Balok,Bakery,12000,6000,852,170,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T001404,U004,P030,2025-03-26,09:16,Pemasukan,Bakery,1,28000,28000,Cash,Ramadan,0,Berhasil,2025,3,S004,Cheesecake,Bakery,28000,14000,666,133,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T001404,U004,P026,2025-03-26,09:16,Pemasukan,Bakery,1,18000,18000,Cash,Ramadan,0,Berhasil,2025,3,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T001405,U001,P001,2026-05-03,22:14,Pemasukan,Minuman,4,15000,60000,QRIS,Tidak Ada Event,0,Berhasil,2026,5,S001,Americano,Minuman,15000,7000,757,151,aktif,2024-01-21,Warkop GenZ,Kafe,Bandung,2024-01-10
T001405,U001,P004,2026-05-03,22:14,Pemasukan,Minuman,1,10000,10000,QRIS,Tidak Ada Event,0,Berhasil,2026,5,S007,Coca-cola,Minuman,10000,5000,744,149,aktif,2024-01-19,Warkop GenZ,Kafe,Bandung,2024-01-10
T001405,U001,P005,2026-05-03,22:14,Pemasukan,Minuman,3,5000,15000,QRIS,Tidak Ada Event,0,Berhasil,2026,5,S007,Air Mineral,Minuman,5000,2500,715,143,aktif,2024-01-11,Warkop GenZ,Kafe,Bandung,2024-01-10
T001406,U002,P009,2024-05-02,20:46,Pemasukan,Sembako,1,28000,28000,QRIS,Tidak Ada Event,0,Berhasil,2024,5,S002,Telur Ayam,Sembako,28000,22000,3706,741,aktif,2024-03-09,Warung Madura,Retail,Cimahi,2024-03-01
T001406,U002,P014,2024-05-02,20:46,Pemasukan,Snack,1,14000,14000,QRIS,Tidak Ada Event,0,Berhasil,2024,5,S004,Cookies,Snack,14000,7000,1299,260,aktif,2024-03-08,Warung Madura,Retail,Cimahi,2024-03-01
T001407,U004,P030,2026-09-30,09:21,Pemasukan,Bakery,3,28000,84000,QRIS,Tidak Ada Event,0,Berhasil,2026,9,S004,Cheesecake,Bakery,28000,14000,666,133,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T001408,U002,P008,2026-05-30,09:07,Pemasukan,Sembako,9,16000,144000,Transfer,Tidak Ada Event,0,Berhasil,2026,5,S002,Gula,Sembako,16000,12000,3616,723,aktif,2024-03-13,Warung Madura,Retail,Cimahi,2024-03-01
T001408,U002,P011,2026-05-30,09:07,Pemasukan,Snack,6,12000,72000,Transfer,Tidak Ada Event,0,Berhasil,2026,5,S004,Chitato,Snack,12000,7000,1914,383,aktif,2024-03-04,Warung Madura,Retail,Cimahi,2024-03-01
T001409,U004,P026,2026-09-21,12:38,Pemasukan,Bakery,3,18000,54000,QRIS,Tidak Ada Event,0,Berhasil,2026,9,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T001410,U006,P039,2025-11-22,19:25,Pemasukan,Fashion,1,120000,108000,QRIS,Tidak Ada Event,10,Berhasil,2025,11,S006,Celana Cargo,Fashion,120000,70000,759,152,aktif,2025-05-08,Thrift Hub,Fashion,Bandung,2025-05-01
T001410,U006,P040,2025-11-22,19:25,Pemasukan,Fashion,1,50000,45000,QRIS,Tidak Ada Event,10,Berhasil,2025,11,S006,Topi,Fashion,50000,25000,412,82,stok_menipis,2025-05-07,Thrift Hub,Fashion,Bandung,2025-05-01
T001410,U006,P036,2025-11-22,19:25,Pemasukan,Fashion,1,150000,135000,QRIS,Tidak Ada Event,10,Berhasil,2025,11,S006,Jaket Kulit,Fashion,150000,90000,534,107,aktif,2025-05-12,Thrift Hub,Fashion,Bandung,2025-05-01
T001411,U004,P028,2024-10-20,06:03,Pemasukan,Bakery,1,15000,15000,QRIS,Tidak Ada Event,0,Berhasil,2024,10,S004,Dorayaki,Bakery,15000,7000,638,128,stok_menipis,2024-10-08,Roti Bahagia,Bakery,Sumedang,2024-10-01
T001412,U001,P001,2024-04-22,21:37,Pemasukan,Minuman,3,15000,45000,Cash,Tidak Ada Event,0,Berhasil,2024,4,S001,Americano,Minuman,15000,7000,757,151,aktif,2024-01-21,Warkop GenZ,Kafe,Bandung,2024-01-10
T001412,U001,P005,2024-04-22,21:37,Pemasukan,Minuman,1,5000,5000,Cash,Tidak Ada Event,0,Berhasil,2024,4,S007,Air Mineral,Minuman,5000,2500,715,143,aktif,2024-01-11,Warkop GenZ,Kafe,Bandung,2024-01-10
T001412,U001,P003,2024-04-22,21:37,Pemasukan,Minuman,3,18000,54000,Cash,Tidak Ada Event,0,Berhasil,2024,4,S001,Kopi Susu,Minuman,18000,9000,752,150,aktif,2024-01-22,Warkop GenZ,Kafe,Bandung,2024-01-10
T001413,U003,P025,2025-03-27,22:45,Pemasukan,Frozen Food,5,25000,125000,QRIS,Ramadan,0,Berhasil,2025,3,S008,Bakso Frozen,Frozen Food,25000,13000,1399,280,aktif,2024-07-27,Dapur Nusantara,Kuliner,Garut,2024-07-15
T001414,U005,P035,2025-12-02,18:53,Pemasukan,Laundry,4,25000,90000,Cash,Tidak Ada Event,10,Berhasil,2025,12,S005,Dry Cleaning,Laundry,25000,12000,3842,768,aktif,2025-02-05,CleanWash,Laundry,Bandung,2025-02-01
T001414,U005,P034,2025-12-02,18:53,Pemasukan,Laundry,4,7000,25200,Cash,Tidak Ada Event,10,Berhasil,2025,12,S005,Cuci Kiloan,Laundry,7000,3000,4294,859,aktif,2025-02-11,CleanWash,Laundry,Bandung,2025-02-01
T001415,U004,P026,2026-09-02,07:52,Pengeluaran,Bakery,4,18000,72000,QRIS,Tidak Ada Event,0,Berhasil,2026,9,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T001415,U004,P029,2026-09-02,07:52,Pemasukan,Bakery,2,12000,24000,QRIS,Tidak Ada Event,0,Berhasil,2026,9,S004,Kue Balok,Bakery,12000,6000,852,170,aktif,2024-10-12,Roti Bahagia,Bakery,Sumedang,2024-10-01
T001416,U003,P021,2024-09-03,19:30,Pemasukan,Frozen Food,2,18000,36000,Cash,Tidak Ada Event,0,Berhasil,2024,9,S008,Nugget,Frozen Food,18000,9000,938,188,aktif,2024-07-29,Dapur Nusantara,Kuliner,Garut,2024-07-15
T001416,U003,P022,2024-09-03,19:30,Pemasukan,Frozen Food,5,15000,75000,Cash,Tidak Ada Event,0,Berhasil,2024,9,S008,Sosis Frozen,Frozen Food,15000,7000,984,197,aktif,2024-07-22,Dapur Nusantara,Kuliner,Garut,2024-07-15
T001416,U003,P018,2024-09-03,19:30,Pemasukan,Makanan,5,25000,125000,Cash,Tidak Ada Event,0,Berhasil,2024,9,S003,Sate Ayam,Makanan,25000,13000,970,194,aktif,2024-07-29,Dapur Nusantara,Kuliner,Garut,2024-07-15
T001417,U005,P032,2025-05-28,17:28,Pemasukan,Laundry,3,15000,45000,QRIS,Tidak Ada Event,0,Berhasil,2025,5,S005,Pemutih,Laundry,15000,8000,4148,830,aktif,2025-02-02,CleanWash,Laundry,Bandung,2025-02-01
T001417,U005,P034,2025-05-28,17:28,Pemasukan,Laundry,8,7000,56000,QRIS,Tidak Ada Event,0,Berhasil,2025,5,S005,Cuci Kiloan,Laundry,7000,3000,4294,859,aktif,2025-02-11,CleanWash,Laundry,Bandung,2025-02-01
T001417,U005,P033,2025-05-28,17:28,Pemasukan,Laundry,8,12000,96000,QRIS,Tidak Ada Event,0,Berhasil,2025,5,S005,Pewangi,Laundry,12000,6000,2635,527,aktif,2025-02-06,CleanWash,Laundry,Bandung,2025-02-01
T001418,U005,P031,2025-07-26,09:05,Pemasukan,Laundry,2,12000,22800,QRIS,Tidak Ada Event,5,Berhasil,2025,7,S005,Deterjen,Laundry,12000,7000,2614,523,aktif,2025-02-14,CleanWash,Laundry,Bandung,2025-02-01
T001418,U005,P033,2025-07-26,09:05,Pemasukan,Laundry,2,12000,22800,QRIS,Tidak Ada Event,5,Berhasil,2025,7,S005,Pewangi,Laundry,12000,6000,2635,527,aktif,2025-02-06,CleanWash,Laundry,Bandung,2025-02-01
T001419,U006,P036,2026-12-07,18:38,Pemasukan,Fashion,1,150000,150000,Cash,Tidak Ada Event,0,Dibatalkan,2026,12,S006,Jaket Kulit,Fashion,150000,90000,534,107,aktif,2025-05-12,Thrift Hub,Fashion,Bandung,2025-05-01
T001419,U006,P040,2026-12-07,18:38,Pengeluaran,Fashion,2,50000,100000,Cash,Tidak Ada Event,0,Dibatalkan,2026,12,S006,Topi,Fashion,50000,25000,412,82,stok_menipis,2025-05-07,Thrift Hub,Fashion,Bandung,2025-05-01
T001419,U006,P037,2026-12-07,18:38,Pemasukan,Fashion,1,90000,90000,Cash,Tidak Ada Event,0,Dibatalkan,2026,12,S006,Hoodie,Fashion,90000,50000,426,85,aktif,2025-05-04,Thrift Hub,Fashion,Bandung,2025-05-01
T001420,U001,P003,2026-04-06,20:19,Pemasukan,Minuman,2,18000,36000,Cash,Tidak Ada Event,0,Berhasil,2026,4,S001,Kopi Susu,Minuman,18000,9000,752,150,aktif,2024-01-22,Warkop GenZ,Kafe,Bandung,2024-01-10
T001421,U004,P028,2026-03-04,11:28,Pemasukan,Bakery,4,15000,60000,QRIS,Ramadan,0,Berhasil,2026,3,S004,Dorayaki,Bakery,15000,7000,638,128,stok_menipis,2024-10-08,Roti Bahagia,Bakery,Sumedang,2024-10-01
T001421,U004,P026,2026-03-04,11:28,Pemasukan,Bakery,1,18000,18000,QRIS,Ramadan,0,Berhasil,2026,3,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T001421,U004,P027,2026-03-04,11:28,Pemasukan,Bakery,2,22000,44000,QRIS,Ramadan,0,Berhasil,2026,3,S004,Cinnamon Roll,Bakery,22000,12000,625,125,aktif,2024-10-13,Roti Bahagia,Bakery,Sumedang,2024-10-01
T001422,U004,P026,2026-04-30,07:19,Pemasukan,Bakery,4,18000,72000,Cash,Tidak Ada Event,0,Berhasil,2026,4,S004,Croissant,Bakery,18000,9000,825,165,aktif,2024-10-11,Roti Bahagia,Bakery,Sumedang,2024-10-01
T001422,U004,P027,2026-04-30,07:19,Pemasukan,Bakery,3,22000,66000,Cash,Tidak Ada Event,0,Berhasil,2026,4,S004,Cinnamon Roll,Bakery,22000,12000,625,125,aktif,2024-10-13,Roti Bahagia,Bakery,Sumedang,2024-10-01
T001423,U005,P035,2026-12-19,14:35,Pemasukan,Laundry,1,25000,25000,Cash,Tidak Ada Event,0,Berhasil,2026,12,S005,Dry Cleaning,Laundry,25000,12000,3842,768,aktif,2025-02-05,CleanWash,Laundry,Bandung,2025-02-01
T001423,U005,P034,2026-12-19,14:35,Pemasukan,Laundry,6,7000,42000,Cash,Tidak Ada Event,0,Berhasil,2026,12,S005,Cuci Kiloan,Laundry,7000,3000,4294,859,aktif,2025-02-11,CleanWash,Laundry,Bandung,2025-02-01
T001423,U005,P033,2026-12-19,14:35,Pemasukan,Laundry,2,12000,24000,Cash,Tidak Ada Event,0,Berhasil,2026,12,S005,Pewangi,Laundry,12000,6000,2635,527,aktif,2025-02-06,CleanWash,Laundry,Bandung,2025-02-01
T001424,U001,P002,2026-05-26,18:22,Pemasukan,Minuman,4,20000,80000,QRIS,Tidak Ada Event,0,Berhasil,2026,5,S001,Latte,Minuman,20000,10000,825,165,aktif,2024-01-15,Warkop GenZ,Kafe,Bandung,2024-01-10
T001424,U001,P005,2026-05-26,18:22,Pemasukan,Minuman,2,5000,10000,QRIS,Tidak Ada Event,0,Berhasil,2026,5,S007,Air Mineral,Minuman,5000,2500,715,143,aktif,2024-01-11,Warkop GenZ,Kafe,Bandung,2024-01-10
